cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
370113,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,81,370113__2024,INTEGRIS GROVE HOSPITAL,OK,1001 EAST 18TH STREET,GROVE,74344,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
230100,2024,assign_county,26069,"Iosco County, Michigan",0.8400,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,82,230100__2024,ASCENSION ST. JOSEPH HOSPITAL,MI,200 HEMLOCK ST,TAWAS,48764,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,False
261319,2024,assign_county,29113,"Lincoln County, Missouri",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Lincoln County, Missouri (29113) for provider 261319 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Lincoln County, Missouri (29113) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 1000 W CHERRY ST, TROY, MO, 63379.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,83,261319__2024,MERCY HOSPITAL LINCOLN,MO,1000 EAST CHERRY STREET,TROY,63379,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
150022,2023,assign_county,18107,"Montgomery County, Indiana",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Montgomery County, Indiana (18107) for provider 150022 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Montgomery County, Indiana (18107) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 1710 LAFAYETTE AVE, CRAWFORDSVILLE, IN, 47933.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,84,150022__2023,FRANCISCAN HEALTH CRAWFORDSVILLE,IN,1710 LAFAYETTE ROAD,CRAWFORDSVILLE,47933,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
673079,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,85,673079__2023,ENCOMPASS HEALTH REHABILITATION OF W,TX,3600 SOUTH LOOP 340,ROBINSON,76706,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
144028,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,86,144028__2024,JOHN J MADDEN MENTAL HEALTH CENTER,IL,1200 S FIRST AVE,HINES,60141,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
231325,2024,assign_county,26051,"Gladwin County, Michigan",0.8900,Held by strict Census context review: street_token_support_missing.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,87,231325__2024,MYMICHIGAN MEDICAL CENTER GLADWIN,MI,515 QUATER STREET,GLADWIN,48624,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: street_token_support_missing.,False
390117,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,88,390117__2024,UPMC BEDFORD,PA,10455 LINCOLN HIGHWAY,EVERETT,15537,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
361330,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,89,361330__2023,HOCKING VALLEY,OH,601 STATE ROUTE 664,LOGAN,43138,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
451333,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,90,451333__2024,MARTIN COUNTY HOSPITAL,TX,610 N. SAINT PETER STREET,STANTON,79782,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
110236,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,91,110236__2024,CHI MEMORIAL HOSPITAL - GEORGIA,GA,101 GROSS CRESCENT CIRCLE,FT OGLETHORPE,30742,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
251300,2023,assign_county,28123,"Scott County, Mississippi",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Scott County, Mississippi (28123) for provider 251300 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Scott County, Mississippi (28123) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 330 N BROAD ST, FOREST, MS, 39074.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,92,251300__2023,S.E. LACKEY MEMORIAL HOSPITAL,MS,330 NORTH BROAD STEET,FOREST,39074,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
370178,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,93,370178__2024,ADAIR COUNTY HEALTH CENTER,OK,100 HIGHWAY WEST,STILWELL,74960,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
291311,2023,assign_county,32023,"Nye County, Nevada",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Nye County, Nevada (32023) for provider 291311 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Nye County, Nevada (32023) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 360 LOLA, PAHRUMP, NV, 89048.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,94,291311__2023,DESERT VIEW REGIONAL MEDICAL CENTER,NV,360 S LOLA LANE,PAHRUMP,89048,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
370015,2024,assign_county,40097,"Mayes County, Oklahoma",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Mayes County, Oklahoma (40097) for provider 370015 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Mayes County, Oklahoma (40097) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 111 N BAILEY ST, PRYOR, OK, 74361.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,95,370015__2024,HILLCREST HOSPITAL PRYOR,OK,111 N. BAILEY,PRYOR,74361,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
670131,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,96,670131__2024,BAYLOR SCOTT & WHITE - BUDA,TX,5330 OVERPASS ROAD SUITE 110,BUDA,78610,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
110111,2023,assign_county,13189,"McDuffie County, Georgia",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned McDuffie County, Georgia (13189) for provider 110111 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports McDuffie County, Georgia (13189) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 2460 WASHINGTON RD, THOMSON, GA, 30824.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,97,110111__2023,UNIVERSITY HOSPITAL MCDUFFIE,GA,2460 WASHINGTON RD NE,THOMSON,30824,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
110111,2024,assign_county,13189,"McDuffie County, Georgia",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned McDuffie County, Georgia (13189) for provider 110111 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports McDuffie County, Georgia (13189) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 2460 WASHINGTON RD, THOMSON, GA, 30824.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,98,110111__2024,UNIVERSITY HOSPITAL MCDUFFIE,GA,2460 WASHINGTON RD NE,THOMSON,30824,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
140167,2023,assign_county,17075,"Iroquois County, Illinois",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Iroquois County, Illinois (17075) for provider 140167 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Iroquois County, Illinois (17075) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 200 E FAIRMAN AVE, WATSEKA, IL, 60970.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,99,140167__2023,IROQUOIS MEMORIAL HOSPITAL,IL,200 FAIRMAN AVENUE,WATSEKA,60970,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
141353,2023,assign_county,17075,"Iroquois County, Illinois",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Iroquois County, Illinois (17075) for provider 141353 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Iroquois County, Illinois (17075) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 200 E FAIRMAN AVE, WATSEKA, IL, 60970.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,100,141353__2023,IROQUOIS MEMORIAL HOSPITAL,IL,200 FAIRMAN AVENUE,WATSEKA,60970,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
181331,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,101,181331__2024,MCDOWELL ARH,KY,9879 ROUTE 122,MCDOWELL,41647,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
341317,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,102,341317__2023,LIFEBRITE COMM HOSP OF STOKES,NC,1570 NC 8 & 89 HWY N,DANBURY,27016,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
451396,2023,assign_county,48299,"Llano County, Texas",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Llano County, Texas (48299) for provider 451396 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Llano County, Texas (48299) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 200 W OLLIE ST, LLANO, TX, 78643.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,103,451396__2023,MID COAST MEDICAL CENTER-CENTRAL,TX,200 N. OLLIE STREET,LLANO,78643,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
511310,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,104,511310__2024,SUMMERS COUNTY ARH,WV,TERRACE STREET,HINTON,25951,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
371338,2024,assign_county,40057,"Harmon County, Oklahoma",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Harmon County, Oklahoma (40057) for provider 371338 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Harmon County, Oklahoma (40057) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 400 E CHESTNUT ST, HOLLIS, OK, 73550.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,105,371338__2024,HARMON MEMORIAL HOSPITAL,OK,400 EAST CHESTNUT,HOLLIS,73550,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
451331,2024,assign_county,48205,"Hartley County, Texas",0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned Hartley County, Texas (48205) for provider 451331 fiscal year 2024 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports Hartley County, Texas (48205) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 1411 DENVER AVE, DALHART, TX, 79022.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,106,451331__2024,COON MEMORIAL HOSPITAL,TX,1411 DENVER,DALHART,79022,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
