cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
400004,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,113,400004__2024,ASOCIACION HOSPITAL DEL MAESTRO,PR,SERGIO CUEVAS BUSTAMTE,SANJUAN,00969,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
394040,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,114,394040__2024,THE MEADOWS HOSPITAL,PA,1 EARLYSTOWN RD,CENTRE HALL,16828,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
460060,2024,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,115,460060__2024,LONE PEAK HOSPITAL,UT,11925 S STATE STREET,DRAPER,84020,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
400138,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,116,400138__2023,PUERTO RICO WOMEN AND CHILDRENS HOSP,PR,CARR. PR-2 KM 11.6 (INTERIOR),BAYAMON,00959,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400115,2023,assign_county,,,,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,117,400115__2023,HOSPITAL WILMA N VAZQUEZ,PR,#2 KM 39.5,VEGA BAJA,00693,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: Residual Census retry produced context but not enough evidence for automatic acceptance.,False
400105,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,118,400105__2024,BAYAMON REGIONAL HOSPITAL,PR,LAUREL #100,BAYAMON,00956,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
660001,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,119,660001__2023,COMMONWEALTH HEALTH CENTER,MP,LOWER NAVY HILL RD,SAIPAN,96950,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
224039,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,120,224039__2023,HAVERHILL PAVILION,MA,76 SUMMER STREED,HAVERHILL,01832,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
480002,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,121,480002__2023,GOV. JUAN F. LUIS HOSPITAL,VI,4007 EAST DIAMOND RUBY,CHRISTIANSTED,00820,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
403027,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,122,403027__2023,MULTY MEDICAL FACILITIES,PR,MUNOZ RIVERA AVENUE #402,SAN JUAN PR 00918,00918,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400137,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,123,400137__2023,DOCTORS CENTER HOSPITAL OH-DORADO,PR,RD 696 INTERSEC EFRON AVE BO HIGUI,DORADO,00646,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400122,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,124,400122__2024,PROFESSIONAL HOSPITAL,PR,AVE LAS CUMBRES,GUAYNABO,00970,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400012,2024,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,125,400012__2024,HOSPITAL I GONZALEZ MARTINEZ,PR,CENTRO MEDICO,PO BOX 191811 SAN JUAN,00919,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
241347,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,126,241347__2023,SANFORD HOSPITAL CANBY,MN,112 SAINT OLAF AVENUE,CANBY,56220,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
371307,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,127,371307__2023,CIMARRON MEMORIAL HOSPITAL,OK,100 SOUTH ELLIS,BOISE CITY,73933,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
400010,2023,assign_county,,,,Held after residual Census retry: No Census geographies match from residual retry variants.,output/institutional_anchor_provider_geocode_external_manual_residual_census_retry_results.csv,external_manual_geocode_review_confirmed,2026-06-04T17:32:42.786685+00:00,128,400010__2023,CASTANER HOSPITAL,PR,PO BOX 1003,CASTANER,00631,external_geocoder_required_no_local_candidate,hold,,,,,held_or_rejected,Held after residual Census retry: No Census geographies match from residual retry variants.,False
