fips,county_name,state,overall_rank,opportunity_score,wave3_overlay_rank,wave3_overlay_score,wave3_overlay_adjustment,wave3_net_support,wave3_support_score,wave3_brake_score,wave3_supports,wave3_brakes,wave3_structural_summary
13161,"Jeff Davis County, Georgia",GA,1741,49.57385664258049,1777,49.22002437230128,-0.3538322702792034,-0.2358881801861356,0.45960213290566915,0.6954903130918048,scarcity/amenity balance is moderate (0.637),fragility pressure is heavy (0.732); wetlands constraint is heavy (0.729); constraint complexity is heavy (0.676),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is moderate (0.637). Brakes: fragility pressure is heavy (0.732); wetlands constraint is heavy (0.729); constraint complexity is heavy (0.676).
28041,"Greene County, Mississippi",MS,1742,49.544813723722775,1785,49.13050377698857,-0.41430994673420896,-0.2762066311561393,0.43003632329991337,0.7062429544560527,no major structural supports flagged,wetlands constraint is heavy (0.782); fragility pressure is heavy (0.720); constraint complexity is heavy (0.679),Wave 3 support is moderate; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.782); fragility pressure is heavy (0.720); constraint complexity is heavy (0.679).
47129,"Morgan County, Tennessee",TN,1743,49.53724621919228,1715,49.77494128908262,0.23769506989033354,0.15846337992688903,0.5925069340918407,0.4340435541649517,optionality is moderate (0.663); scarcity/amenity balance is moderate (0.610); site-thesis support is moderate (0.603),constraint pressure is moderate (0.557),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.663); scarcity/amenity balance is moderate (0.610); site-thesis support is moderate (0.603). Brakes: constraint pressure is moderate (0.557).
19023,"Butler County, Iowa",IA,1744,49.53108635038768,1743,49.564135127068724,0.03304877668104031,0.022032517787360206,0.47583268450753174,0.45380016672017154,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
13319,"Wilkinson County, Georgia",GA,1745,49.527877860637616,1790,49.082765408841446,-0.4451124517961672,-0.2967416345307781,0.37203784718752225,0.6687794817183004,no major structural supports flagged,wetlands constraint is heavy (0.734); fragility pressure is heavy (0.699); constraint complexity is moderate (0.649),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.734); fragility pressure is heavy (0.699); constraint complexity is moderate (0.649).
27047,"Freeborn County, Minnesota",MN,1746,49.5247701709402,1726,49.70567603148668,0.18090586054648183,0.12060390703098789,0.5398641379974694,0.41926023096648146,fragility/support balance is strong (0.699),wetlands constraint is moderate (0.587),Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is strong (0.699). Brakes: wetlands constraint is moderate (0.587).
30065,"Musselshell County, Montana",MT,1747,49.51335166923883,1700,49.94337161254166,0.4300199433028346,0.28667996220188974,0.6481908192469925,0.3615108570451028,fragility/support balance is strong (0.699); optionality is moderate (0.669); developability is moderate (0.654),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.699); optionality is moderate (0.669); developability is moderate (0.654). Brakes: no major structural brakes flagged.
12107,"Putnam County, Florida",FL,1748,49.50842493777404,1782,49.14551502949991,-0.36290990827412534,-0.2419399388494169,0.4992851205666363,0.7412250594160532,scarcity/amenity balance is strong (0.751); site-thesis support is moderate (0.605),fragility pressure is heavy (0.866); wetlands constraint is heavy (0.794); constraint complexity is heavy (0.711),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.751); site-thesis support is moderate (0.605). Brakes: fragility pressure is heavy (0.866); wetlands constraint is heavy (0.794); constraint complexity is heavy (0.711).
47135,"Perry County, Tennessee",TN,1749,49.50175593747026,1749,49.5279959432976,0.02624000582733957,0.01749333721822638,0.4922376420174432,0.4747443047992168,optionality is moderate (0.611),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.611). Brakes: no major structural brakes flagged.
05137,"Stone County, Arkansas",AR,1750,49.50112405899261,1724,49.723470055241656,0.22234599624904505,0.14823066416603004,0.5694163804515756,0.4211857162855456,optionality is moderate (0.635); scarcity/amenity balance is moderate (0.622),constraint pressure is moderate (0.569),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.635); scarcity/amenity balance is moderate (0.622). Brakes: constraint pressure is moderate (0.569).
28071,"Lafayette County, Mississippi",MS,1751,49.496886301029654,1772,49.263254738103875,-0.2336315629257804,-0.1557543752838536,0.5166821056163216,0.6724364809001752,scarcity/amenity balance is strong (0.691),fragility pressure is heavy (0.785); wetlands constraint is heavy (0.684); constraint complexity is moderate (0.658),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.691). Brakes: fragility pressure is heavy (0.785); wetlands constraint is heavy (0.684); constraint complexity is moderate (0.658).
40023,"Choctaw County, Oklahoma",OK,1752,49.493842465176684,1767,49.31838261565772,-0.1754598495189656,-0.11697323301264373,0.5076759777393711,0.6246492107520148,scarcity/amenity balance is moderate (0.644),wetlands constraint is moderate (0.656); fragility pressure is moderate (0.651); constraint complexity is moderate (0.614),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.644). Brakes: wetlands constraint is moderate (0.656); fragility pressure is moderate (0.651); constraint complexity is moderate (0.614).
54015,"Clay County, West Virginia",WV,1753,49.48545391161513,1714,49.77941463068006,0.29396071906492593,0.19597381270995062,0.5609360145512694,0.3649622018413188,developability is moderate (0.622); optionality is moderate (0.615),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is moderate (0.622); optionality is moderate (0.615). Brakes: no major structural brakes flagged.
40069,"Johnston County, Oklahoma",OK,1754,49.4756778192809,1752,49.50013458490187,0.02445676562097343,0.016304510413982287,0.555125063786701,0.5388205533727187,optionality is strong (0.676),fragility pressure is moderate (0.567),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.676). Brakes: fragility pressure is moderate (0.567).
45031,"Darlington County, South Carolina",SC,1755,49.46622558466215,1788,49.09951184718081,-0.36671373748134406,-0.2444758249875627,0.4179183575658666,0.6623941825534293,no major structural supports flagged,wetlands constraint is heavy (0.781); fragility pressure is heavy (0.680); constraint complexity is moderate (0.618),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.781); fragility pressure is heavy (0.680); constraint complexity is moderate (0.618).
25005,"Bristol County, Massachusetts",MA,1756,49.46477083665867,1746,49.545787842560905,0.08101700590223432,0.05401133726815621,0.6339829856858803,0.5799716484177241,scarcity/amenity balance is strong (0.757); fragility/support balance is strong (0.687); site-thesis support is moderate (0.625),wetlands constraint is heavy (0.913),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.757); fragility/support balance is strong (0.687); site-thesis support is moderate (0.625). Brakes: wetlands constraint is heavy (0.913).
31097,"Johnson County, Nebraska",NE,1757,49.45423247997614,1763,49.36355993399078,-0.09067254598536426,-0.06044836399024284,0.3811044318919128,0.4415527958821556,no major structural supports flagged,fragility pressure is heavy (0.686),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.686).
19089,"Howard County, Iowa",IA,1758,49.4389859363691,1748,49.5356360435138,0.09665010714469838,0.06443340476313225,0.4438614996078479,0.3794280948447156,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
01009,"Blount County, Alabama",AL,1759,49.4331222623119,1758,49.39994186214987,-0.033180400162021645,-0.022120266774681097,0.43559558090886086,0.45771584768354195,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
01053,"Escambia County, Alabama",AL,1760,49.42342659174716,1765,49.3414240247807,-0.08200256696646119,-0.05466837797764079,0.5311273478396386,0.5857957258172793,optionality is moderate (0.603),wetlands constraint is heavy (0.736); fragility pressure is heavy (0.699),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.603). Brakes: wetlands constraint is heavy (0.736); fragility pressure is heavy (0.699).
29211,"Sullivan County, Missouri",MO,1761,49.40264301051819,1797,49.01647354920111,-0.3861694613170841,-0.2574463075447227,0.3065258973535783,0.563972204898301,no major structural supports flagged,constraint pressure is moderate (0.630); constraint complexity is moderate (0.606); fragility pressure is moderate (0.553),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint pressure is moderate (0.630); constraint complexity is moderate (0.606); fragility pressure is moderate (0.553).
40091,"McIntosh County, Oklahoma",OK,1762,49.39734382024372,1755,49.455702131169765,0.058358310926045265,0.03890554061736351,0.6368172297086567,0.5979116890912932,scarcity/amenity balance is strong (0.815); optionality is strong (0.671); site-thesis support is moderate (0.637),wetlands constraint is heavy (0.721); constraint pressure is moderate (0.573); fragility pressure is moderate (0.552),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.815); optionality is strong (0.671); site-thesis support is moderate (0.637). Brakes: wetlands constraint is heavy (0.721); constraint pressure is moderate (0.573); fragility pressure is moderate (0.552).
21079,"Garrard County, Kentucky",KY,1763,49.37437258852259,1741,49.578146113142644,0.20377352462005116,0.13584901641336744,0.545338792892311,0.4094897764789436,optionality is moderate (0.638); fragility/support balance is moderate (0.625),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.638); fragility/support balance is moderate (0.625). Brakes: no major structural brakes flagged.
29137,"Monroe County, Missouri",MO,1764,49.33463006006584,1771,49.26836340183604,-0.06626665822979885,-0.044177772153199235,0.48660806592672384,0.5307858380799231,no major structural supports flagged,constraint pressure is moderate (0.573); wetlands constraint is moderate (0.556),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint pressure is moderate (0.573); wetlands constraint is moderate (0.556).
29041,"Chariton County, Missouri",MO,1765,49.32444737436056,1812,48.927203919042725,-0.39724345531783656,-0.26482897021189106,0.3676792900790547,0.6325082602909458,no major structural supports flagged,constraint pressure is heavy (0.679); wetlands constraint is moderate (0.651); constraint complexity is moderate (0.635),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint pressure is heavy (0.679); wetlands constraint is moderate (0.651); constraint complexity is moderate (0.635).
33013,"Merrimack County, New Hampshire",NH,1766,49.32071335725536,1769,49.28900818750552,-0.031705169749831896,-0.021136779833221264,0.5281690354250049,0.5493058152582262,scarcity/amenity balance is moderate (0.641),wetlands constraint is moderate (0.607); constraint pressure is moderate (0.601),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.641). Brakes: wetlands constraint is moderate (0.607); constraint pressure is moderate (0.601).
13027,"Brooks County, Georgia",GA,1767,49.2974450034523,1811,48.92969019647432,-0.36775480697798424,-0.24516987131865614,0.38304239144029256,0.6282122627589487,no major structural supports flagged,wetlands constraint is heavy (0.723); fragility pressure is heavy (0.706); constraint complexity is moderate (0.591),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.723); fragility pressure is heavy (0.706); constraint complexity is moderate (0.591).
46075,"Jones County, South Dakota",SD,1768,49.296582269634385,1766,49.330023695588366,0.03344142595398106,0.022294283969320705,0.4807178221755965,0.4584235382062758,optionality is moderate (0.607),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.607). Brakes: no major structural brakes flagged.
49013,"Duchesne County, Utah",UT,1769,49.28882534879475,1735,49.65929444520756,0.37046909641280334,0.24697939760853554,0.6604473449501972,0.41346794734166165,optionality is strong (0.701); fragility/support balance is strong (0.693); scarcity/amenity balance is strong (0.675),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.701); fragility/support balance is strong (0.693); scarcity/amenity balance is strong (0.675). Brakes: no major structural brakes flagged.
45089,"Williamsburg County, South Carolina",SC,1770,49.25805643523182,1855,48.54206917661072,-0.7159872586211031,-0.4773248390807354,0.2866113815603142,0.7639362206410496,no major structural supports flagged,fragility pressure is heavy (0.858); wetlands constraint is heavy (0.790); constraint complexity is heavy (0.745),Wave 3 support is thin; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.858); wetlands constraint is heavy (0.790); constraint complexity is heavy (0.745).
33001,"Belknap County, New Hampshire",NH,1771,49.25562571217798,1776,49.22126905474898,-0.034356657428998794,-0.022904438285999196,0.5394693736129648,0.562373811898964,scarcity/amenity balance is moderate (0.602),wetlands constraint is heavy (0.741); constraint pressure is moderate (0.598),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.602). Brakes: wetlands constraint is heavy (0.741); constraint pressure is moderate (0.598).
48451,"Tom Green County, Texas",TX,1772,49.25556185636573,1742,49.56913870583936,0.3135768494736253,0.20905123298241685,0.6004539533346038,0.391402720352187,optionality is strong (0.706); fragility/support balance is moderate (0.626); developability is moderate (0.602),fragility pressure is moderate (0.585),Wave 3 support is moderate; structural brakes are light. Supports: optionality is strong (0.706); fragility/support balance is moderate (0.626); developability is moderate (0.602). Brakes: fragility pressure is moderate (0.585).
08105,"Rio Grande County, Colorado",CO,1773,49.25527436466461,1768,49.314964837259424,0.059690472594818966,0.03979364839654598,0.5519081561573959,0.5121145077608499,site-thesis support is moderate (0.615); optionality is moderate (0.601),constraint pressure is moderate (0.551),Wave 3 support is moderate; structural brakes are moderate. Supports: site-thesis support is moderate (0.615); optionality is moderate (0.601). Brakes: constraint pressure is moderate (0.551).
46013,"Brown County, South Dakota",SD,1774,49.24583198228395,1796,49.027365803681235,-0.21846617860271478,-0.14564411906847652,0.4752622169410875,0.620906336009564,no major structural supports flagged,wetlands constraint is heavy (0.736); constraint pressure is moderate (0.627); constraint complexity is moderate (0.573),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.736); constraint pressure is moderate (0.627); constraint complexity is moderate (0.573).
31025,"Cass County, Nebraska",NE,1775,49.2363074011299,1760,49.38797541864877,0.1516680175188704,0.10111201167924694,0.5159333896586931,0.4148213779794461,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
53027,"Grays Harbor County, Washington",WA,1776,49.233344448178286,1781,49.155725925806536,-0.07761852237175215,-0.0517456815811681,0.5675625012583358,0.619308182839504,scarcity/amenity balance is strong (0.794),wetlands constraint is heavy (0.725); constraint pressure is moderate (0.623); constraint complexity is moderate (0.590),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.794). Brakes: wetlands constraint is heavy (0.725); constraint pressure is moderate (0.623); constraint complexity is moderate (0.590).
27085,"McLeod County, Minnesota",MN,1777,49.232931331863846,1764,49.351885631772475,0.11895429990863121,0.07930286660575414,0.5317724943535815,0.4524696277478274,fragility/support balance is moderate (0.648),wetlands constraint is moderate (0.646),Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is moderate (0.648). Brakes: wetlands constraint is moderate (0.646).
42071,"Lancaster County, Pennsylvania",PA,1778,49.2077955887398,1753,49.48966131544934,0.2818657267095429,0.1879104844730286,0.6589119140329598,0.4710014295599312,scarcity/amenity balance is strong (0.731); optionality is strong (0.700); fragility/support balance is moderate (0.667),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.731); optionality is strong (0.700); fragility/support balance is moderate (0.667). Brakes: no major structural brakes flagged.
30079,"Prairie County, Montana",MT,1779,49.207758931070956,1727,49.69978784458961,0.49202891351865097,0.32801927567910066,0.689778397475988,0.36175912179688735,optionality is strong (0.739); fragility/support balance is strong (0.721); site-thesis support is strong (0.710),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: optionality is strong (0.739); fragility/support balance is strong (0.721); site-thesis support is strong (0.710). Brakes: no major structural brakes flagged.
47123,"Monroe County, Tennessee",TN,1780,49.207062594860275,1756,49.45180347068182,0.24474087582154375,0.16316058388102916,0.6665953508599796,0.5034347669789504,scarcity/amenity balance is strong (0.833); optionality is strong (0.693); site-thesis support is moderate (0.647),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.833); optionality is strong (0.693); site-thesis support is moderate (0.647). Brakes: no major structural brakes flagged.
33015,"Rockingham County, New Hampshire",NH,1781,49.206759804150195,1791,49.0747200148772,-0.13203978927299703,-0.08802652618199802,0.5408837680979931,0.6289102942799911,scarcity/amenity balance is strong (0.703),wetlands constraint is heavy (0.872); constraint pressure is moderate (0.573),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.703). Brakes: wetlands constraint is heavy (0.872); constraint pressure is moderate (0.573).
37021,"Buncombe County, North Carolina",NC,1782,49.202181323536436,1757,49.40394971625164,0.20176839271520164,0.13451226181013443,0.5629353317353745,0.42842306992524004,optionality is moderate (0.652),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.652). Brakes: no major structural brakes flagged.
49017,"Garfield County, Utah",UT,1783,49.19635157946054,1725,49.7078465647716,0.5114949853110604,0.3409966568740403,0.6968646414851289,0.35586798461108865,scarcity/amenity balance is strong (0.750); fragility/support balance is strong (0.728); optionality is strong (0.717),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: scarcity/amenity balance is strong (0.750); fragility/support balance is strong (0.728); optionality is strong (0.717). Brakes: no major structural brakes flagged.
16023,"Butte County, Idaho",ID,1784,49.193029787826,1730,49.67927358972754,0.4862438019015465,0.324162534601031,0.680527698433712,0.35636516383268096,optionality is strong (0.729); site-thesis support is strong (0.700); fragility/support balance is strong (0.697),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: optionality is strong (0.729); site-thesis support is strong (0.700); fragility/support balance is strong (0.697). Brakes: no major structural brakes flagged.
44009,"Washington County, Rhode Island",RI,1785,49.1699978318328,1795,49.066530971627955,-0.10346686020484885,-0.06897790680323257,0.5496581248196977,0.6186360316229302,scarcity/amenity balance is moderate (0.627),wetlands constraint is heavy (0.878); constraint pressure is moderate (0.580),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.627). Brakes: wetlands constraint is heavy (0.878); constraint pressure is moderate (0.580).
27009,"Benton County, Minnesota",MN,1786,49.15913174120979,1804,48.95838397543705,-0.2007477657727395,-0.133831843848493,0.42313803747532164,0.5569698813238146,no major structural supports flagged,wetlands constraint is heavy (0.719),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.719).
24003,"Anne Arundel County, Maryland",MD,1787,49.15420177141089,1803,48.96307839482997,-0.1911233765809201,-0.12741558438728007,0.5175746316428697,0.6449902160301497,scarcity/amenity balance is moderate (0.629),wetlands constraint is heavy (0.786); fragility pressure is moderate (0.604); constraint complexity is moderate (0.596),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.629). Brakes: wetlands constraint is heavy (0.786); fragility pressure is moderate (0.604); constraint complexity is moderate (0.596).
31175,"Valley County, Nebraska",NE,1788,49.152185639395405,1801,48.994063363481054,-0.15812227591435093,-0.10541485060956729,0.374891507031902,0.4803063576414693,no major structural supports flagged,fragility pressure is moderate (0.602),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.602).
28117,"Prentiss County, Mississippi",MS,1789,49.149608775486705,1820,48.80015068644596,-0.3494580890407435,-0.23297205936049564,0.3570188610253148,0.5899909203858105,no major structural supports flagged,fragility pressure is heavy (0.690); constraint complexity is moderate (0.594); wetlands constraint is moderate (0.572),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.690); constraint complexity is moderate (0.594); wetlands constraint is moderate (0.572).
47031,"Coffee County, Tennessee",TN,1790,49.123772223788734,1813,48.91763959479672,-0.2061326289920144,-0.13742175266134293,0.4422357501364619,0.5796575027978048,no major structural supports flagged,wetlands constraint is moderate (0.623); constraint pressure is moderate (0.604); constraint complexity is moderate (0.572),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.623); constraint pressure is moderate (0.604); constraint complexity is moderate (0.572).
50021,"Rutland County, Vermont",VT,1791,49.10660599180633,1774,49.24560359767638,0.1389976058700439,0.09266507058002926,0.6063428408936443,0.5136777703136151,scarcity/amenity balance is strong (0.746); fragility/support balance is moderate (0.631),constraint pressure is moderate (0.670); wetlands constraint is moderate (0.628),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.746); fragility/support balance is moderate (0.631). Brakes: constraint pressure is moderate (0.670); wetlands constraint is moderate (0.628).
01061,"Geneva County, Alabama",AL,1792,49.10430808745031,1794,49.068470082792786,-0.03583800465752873,-0.023892003105019155,0.4908864144171772,0.5147784175221963,no major structural supports flagged,wetlands constraint is heavy (0.683),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.683).
12033,"Escambia County, Florida",FL,1793,49.083902799396725,1821,48.77238508329511,-0.3115177161016112,-0.20767847740107415,0.5326067497764028,0.7402852271774769,scarcity/amenity balance is strong (0.751),wetlands constraint is heavy (0.928); fragility pressure is heavy (0.853); constraint complexity is moderate (0.660),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.751). Brakes: wetlands constraint is heavy (0.928); fragility pressure is heavy (0.853); constraint complexity is moderate (0.660).
53053,"Pierce County, Washington",WA,1794,49.08103768632428,1822,48.77199384749288,-0.30904383883139963,-0.20602922588759975,0.5062806510323844,0.7123098769199842,scarcity/amenity balance is strong (0.838),constraint pressure is heavy (0.778); constraint complexity is heavy (0.707); wetlands constraint is heavy (0.694),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.838). Brakes: constraint pressure is heavy (0.778); constraint complexity is heavy (0.707); wetlands constraint is heavy (0.694).
19091,"Humboldt County, Iowa",IA,1795,49.076433592366655,1770,49.27244573488339,0.19601214251673524,0.1306747616778235,0.46411252976635653,0.33343776808853304,fragility/support balance is moderate (0.621),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is moderate (0.621). Brakes: no major structural brakes flagged.
12113,"Santa Rosa County, Florida",FL,1796,49.074408102149064,1823,48.77049381693375,-0.30391428521531,-0.20260952347687333,0.5507799451529802,0.7533894686298536,scarcity/amenity balance is strong (0.781); site-thesis support is moderate (0.655),wetlands constraint is heavy (0.927); fragility pressure is heavy (0.868); constraint complexity is heavy (0.680),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.781); site-thesis support is moderate (0.655). Brakes: wetlands constraint is heavy (0.927); fragility pressure is heavy (0.868); constraint complexity is heavy (0.680).
16081,"Teton County, Idaho",ID,1797,49.07183991327338,1830,48.69376583873692,-0.3780740745364578,-0.2520493830243052,0.43032285439084267,0.6823722374151479,no major structural supports flagged,constraint pressure is heavy (0.754); constraint complexity is heavy (0.699); fragility pressure is moderate (0.644),Wave 3 support is moderate; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: constraint pressure is heavy (0.754); constraint complexity is heavy (0.699); fragility pressure is moderate (0.644).
02105,"Hoonah-Angoon Census Area, Alaska",AK,1798,49.05442378584314,1740,49.58192555008884,0.5275017642457002,0.35166784283046676,0.7263399536941144,0.37467211086364766,scarcity/amenity balance is strong (0.892); fragility/support balance is strong (0.783); optionality is strong (0.675),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: scarcity/amenity balance is strong (0.892); fragility/support balance is strong (0.783); optionality is strong (0.675). Brakes: no major structural brakes flagged.
01093,"Marion County, Alabama",AL,1799,49.04316389309816,1805,48.95252331456965,-0.09064057852850704,-0.06042705235233803,0.41300511701789944,0.47343216937023747,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
37119,"Mecklenburg County, North Carolina",NC,1800,49.02837985218985,1787,49.10299352815616,0.07461367596631452,0.04974245064420968,0.5666702162293765,0.5169277655851668,optionality is moderate (0.648),fragility pressure is moderate (0.655),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.648). Brakes: fragility pressure is moderate (0.655).
38105,"Williams County, North Dakota",ND,1801,49.02697531572965,1778,49.219966633830836,0.19299131810118386,0.12866087873412257,0.6158392977678325,0.48717841903370995,scarcity/amenity balance is strong (0.697); fragility/support balance is moderate (0.655); site-thesis support is moderate (0.616),constraint pressure is moderate (0.572),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.697); fragility/support balance is moderate (0.655); site-thesis support is moderate (0.616). Brakes: constraint pressure is moderate (0.572).
40043,"Dewey County, Oklahoma",OK,1802,49.02321383565208,1802,48.979141418681856,-0.0440724169702259,-0.029381611313483935,0.4762846994817401,0.5056663107952241,optionality is moderate (0.622),fragility pressure is moderate (0.602),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.622). Brakes: fragility pressure is moderate (0.602).
30051,"Liberty County, Montana",MT,1803,49.01423331245303,1745,49.55323799477686,0.5390046823238286,0.3593364548825524,0.666991820092446,0.30765536520989356,fragility/support balance is strong (0.793); optionality is strong (0.721); developability is moderate (0.655),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.793); optionality is strong (0.721); developability is moderate (0.655). Brakes: no major structural brakes flagged.
01003,"Baldwin County, Alabama",AL,1804,48.98671986538321,1856,48.53777873172447,-0.44894113365873567,-0.2992940891058238,0.4663914186709134,0.7656855077767372,scarcity/amenity balance is strong (0.689),wetlands constraint is heavy (0.935); fragility pressure is heavy (0.887); constraint complexity is heavy (0.697),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.689). Brakes: wetlands constraint is heavy (0.935); fragility pressure is heavy (0.887); constraint complexity is heavy (0.697).
30049,"Lewis and Clark County, Montana",MT,1805,48.984220420362604,1775,49.221320497320676,0.23710007695806928,0.1580667179720462,0.6398254385960898,0.48175872062404357,scarcity/amenity balance is strong (0.776); optionality is moderate (0.668); site-thesis support is moderate (0.638),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.776); optionality is moderate (0.668); site-thesis support is moderate (0.638). Brakes: no major structural brakes flagged.
42117,"Tioga County, Pennsylvania",PA,1806,48.93881019200148,1810,48.935257609674885,-0.0035525823265981638,-0.002368388217732109,0.4819527089989242,0.4843210972166563,no major structural supports flagged,constraint pressure is heavy (0.700); constraint complexity is moderate (0.563),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint pressure is heavy (0.700); constraint complexity is moderate (0.563).
27145,"Stearns County, Minnesota",MN,1807,48.934955816768905,1807,48.94627384595783,0.011318029188924383,0.007545352792616256,0.5131238842626066,0.5055785314699903,fragility/support balance is moderate (0.615),wetlands constraint is heavy (0.730); constraint pressure is moderate (0.567),Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is moderate (0.615). Brakes: wetlands constraint is heavy (0.730); constraint pressure is moderate (0.567).
